None,indicator_id,region_id,date,value
816,ZATT,1289,2009-03-31,465722.0
817,ZATT,1289,2009-02-28,468767.0
818,ZATT,1289,2009-01-31,472301.0
819,ZATT,1289,2008-12-31,475218.0
820,ZATT,1289,2008-11-30,480849.0
821,ZATT,1289,2008-10-31,484191.0
822,ZATT,1289,2008-09-30,486599.0
823,ZATT,1289,2008-08-31,486668.0
824,ZATT,1289,2008-07-31,486817.0
825,ZATT,1289,2008-06-30,489276.0
826,ZATT,1289,2008-05-31,491780.0
827,ZATT,1289,2008-04-30,493819.0
828,ZATT,1289,2008-03-31,495098.0
829,ZATT,1289,2008-02-29,495693.0
830,ZATT,1289,2008-01-31,495953.0
831,ZATT,1289,2007-12-31,494618.0
832,ZATT,1289,2007-11-30,493510.0
833,ZATT,1289,2007-10-31,491843.0
834,ZATT,1289,2007-09-30,490632.0
835,ZATT,1289,2007-08-31,489326.0
836,ZATT,1289,2007-07-31,488544.0
837,ZATT,1289,2007-06-30,487358.0
838,ZATT,1289,2007-05-31,485091.0
839,ZATT,1289,2007-04-30,483515.0
840,ZATT,1289,2007-03-31,481409.0
841,ZATT,1289,2007-02-28,478957.0
842,ZATT,1289,2007-01-31,475509.0
843,ZATT,1289,2006-12-31,474578.0
844,ZATT,1289,2006-11-30,474590.0
845,ZATT,1289,2006-10-31,475331.0
846,ZATT,1289,2006-09-30,472807.0
847,ZATT,1289,2006-08-31,470353.0
848,ZATT,1289,2006-07-31,466793.0
849,ZATT,1289,2006-06-30,464933.0
850,ZATT,1289,2006-05-31,462387.0
851,ZATT,1289,2006-04-30,460757.0
852,ZATT,1289,2006-03-31,458638.0
853,ZATT,1289,2006-02-28,458091.0
854,ZATT,1289,2006-01-31,455690.0
855,ZATT,1289,2005-12-31,452588.0
856,ZATT,1289,2005-11-30,446298.0
857,ZATT,1289,2005-10-31,441799.0
858,ZATT,1289,2005-09-30,438025.0
859,ZATT,1289,2005-08-31,435020.0
860,ZATT,1289,2005-07-31,432686.0
861,ZATT,1289,2005-06-30,428653.0
862,ZATT,1289,2005-05-31,425980.0
863,ZATT,1289,2005-04-30,420559.0
864,ZATT,1289,2005-03-31,417421.0
865,ZATT,1289,2005-02-28,413740.0
866,ZATT,1289,2005-01-31,411385.0
867,ZATT,1289,2004-12-31,408400.0
868,ZATT,1289,2004-11-30,407081.0
869,ZATT,1289,2004-10-31,405801.0
870,ZATT,1289,2004-09-30,405749.0
871,ZATT,1289,2004-08-31,403852.0
872,ZATT,1289,2004-07-31,402092.0
873,ZATT,1289,2004-06-30,400299.0
874,ZATT,1289,2004-05-31,398409.0
875,ZATT,1289,2004-04-30,397245.0
876,ZATT,1289,2004-03-31,395214.0
877,ZATT,1289,2004-02-29,392740.0
878,ZATT,1289,2004-01-31,391779.0
879,ZATT,1289,2003-12-31,391086.0
880,ZATT,1289,2003-11-30,391251.0
881,ZATT,1289,2003-10-31,389557.0
882,ZATT,1289,2003-09-30,387903.0
883,ZATT,1289,2003-08-31,387355.0
884,ZATT,1289,2003-07-31,385833.0
885,ZATT,1289,2003-06-30,385230.0
886,ZATT,1289,2003-05-31,384186.0
887,ZATT,1289,2003-04-30,384529.0
888,ZATT,1289,2003-03-31,383917.0
889,ZATT,1289,2003-02-28,383440.0
890,ZATT,1289,2003-01-31,382068.0
891,ZATT,1289,2002-12-31,380393.0
892,ZATT,1289,2002-11-30,378110.0
893,ZATT,1289,2002-10-31,376186.0
894,ZATT,1289,2002-09-30,374312.0
895,ZATT,1289,2002-08-31,372874.0
896,ZATT,1289,2002-07-31,372154.0
897,ZATT,1289,2002-06-30,370904.0
898,ZATT,1289,2002-05-31,369071.0
899,ZATT,1289,2002-04-30,367315.0
900,ZATT,1289,2002-03-31,366575.0
901,ZATT,1289,2002-02-28,366451.0
902,ZATT,1289,2002-01-31,365753.0
903,ZATT,1289,2001-12-31,365704.0
904,ZATT,1289,2001-11-30,364851.0
905,ZATT,1289,2001-10-31,363738.0
906,ZATT,1289,2001-09-30,361435.0
907,ZATT,1289,2001-08-31,359165.0
908,ZATT,1289,2001-07-31,356978.0
909,ZATT,1289,2001-06-30,354688.0
910,ZATT,1289,2001-05-31,352880.0
911,ZATT,1289,2001-04-30,350269.0
912,ZATT,1289,2001-03-31,347329.0
913,ZATT,1289,2001-02-28,343856.0
914,ZATT,1289,2001-01-31,340736.0
915,ZATT,1289,2000-12-31,337108.0
916,ZATT,1289,2000-11-30,333927.0
917,ZATT,1289,2000-10-31,330900.0
918,ZATT,1289,2000-09-30,329901.0
919,ZATT,1289,2000-08-31,328588.0
