None,indicator_id,region_id,date,value
819,ZSFH,1289,2008-12-31,281810.0
820,ZSFH,1289,2008-11-30,285094.0
821,ZSFH,1289,2008-10-31,286907.0
822,ZSFH,1289,2008-09-30,287816.0
823,ZSFH,1289,2008-08-31,287897.0
824,ZSFH,1289,2008-07-31,288151.0
825,ZSFH,1289,2008-06-30,289889.0
826,ZSFH,1289,2008-05-31,290722.0
827,ZSFH,1289,2008-04-30,291155.0
828,ZSFH,1289,2008-03-31,291269.0
829,ZSFH,1289,2008-02-29,291584.0
830,ZSFH,1289,2008-01-31,291543.0
831,ZSFH,1289,2007-12-31,290472.0
832,ZSFH,1289,2007-11-30,289727.0
833,ZSFH,1289,2007-10-31,288670.0
834,ZSFH,1289,2007-09-30,288120.0
835,ZSFH,1289,2007-08-31,287251.0
836,ZSFH,1289,2007-07-31,286801.0
837,ZSFH,1289,2007-06-30,285926.0
838,ZSFH,1289,2007-05-31,284840.0
839,ZSFH,1289,2007-04-30,284124.0
840,ZSFH,1289,2007-03-31,283059.0
841,ZSFH,1289,2007-02-28,281570.0
842,ZSFH,1289,2007-01-31,279593.0
843,ZSFH,1289,2006-12-31,279161.0
844,ZSFH,1289,2006-11-30,279298.0
845,ZSFH,1289,2006-10-31,279941.0
846,ZSFH,1289,2006-09-30,278626.0
847,ZSFH,1289,2006-08-31,277306.0
848,ZSFH,1289,2006-07-31,275140.0
849,ZSFH,1289,2006-06-30,274070.0
850,ZSFH,1289,2006-05-31,272686.0
851,ZSFH,1289,2006-04-30,271946.0
852,ZSFH,1289,2006-03-31,270849.0
853,ZSFH,1289,2006-02-28,270596.0
854,ZSFH,1289,2006-01-31,269298.0
855,ZSFH,1289,2005-12-31,267579.0
856,ZSFH,1289,2005-11-30,263943.0
857,ZSFH,1289,2005-10-31,261373.0
858,ZSFH,1289,2005-09-30,259234.0
859,ZSFH,1289,2005-08-31,257681.0
860,ZSFH,1289,2005-07-31,256374.0
861,ZSFH,1289,2005-06-30,253937.0
862,ZSFH,1289,2005-05-31,252147.0
863,ZSFH,1289,2005-04-30,248873.0
864,ZSFH,1289,2005-03-31,247099.0
865,ZSFH,1289,2005-02-28,245013.0
866,ZSFH,1289,2005-01-31,243554.0
867,ZSFH,1289,2004-12-31,241564.0
868,ZSFH,1289,2004-11-30,240532.0
869,ZSFH,1289,2004-10-31,239563.0
870,ZSFH,1289,2004-09-30,239595.0
871,ZSFH,1289,2004-08-31,238589.0
872,ZSFH,1289,2004-07-31,237741.0
873,ZSFH,1289,2004-06-30,236747.0
874,ZSFH,1289,2004-05-31,235689.0
875,ZSFH,1289,2004-04-30,234927.0
876,ZSFH,1289,2004-03-31,233549.0
877,ZSFH,1289,2004-02-29,231906.0
878,ZSFH,1289,2004-01-31,231352.0
879,ZSFH,1289,2003-12-31,231102.0
880,ZSFH,1289,2003-11-30,231395.0
881,ZSFH,1289,2003-10-31,230506.0
882,ZSFH,1289,2003-09-30,229468.0
883,ZSFH,1289,2003-08-31,228906.0
884,ZSFH,1289,2003-07-31,227973.0
885,ZSFH,1289,2003-06-30,227759.0
886,ZSFH,1289,2003-05-31,227564.0
887,ZSFH,1289,2003-04-30,228082.0
888,ZSFH,1289,2003-03-31,227876.0
889,ZSFH,1289,2003-02-28,227663.0
890,ZSFH,1289,2003-01-31,226830.0
891,ZSFH,1289,2002-12-31,225924.0
892,ZSFH,1289,2002-11-30,224747.0
893,ZSFH,1289,2002-10-31,223799.0
894,ZSFH,1289,2002-09-30,222744.0
895,ZSFH,1289,2002-08-31,221801.0
896,ZSFH,1289,2002-07-31,221091.0
897,ZSFH,1289,2002-06-30,220385.0
898,ZSFH,1289,2002-05-31,219651.0
899,ZSFH,1289,2002-04-30,219192.0
900,ZSFH,1289,2002-03-31,218850.0
901,ZSFH,1289,2002-02-28,218372.0
902,ZSFH,1289,2002-01-31,217541.0
903,ZSFH,1289,2001-12-31,217259.0
904,ZSFH,1289,2001-11-30,216729.0
905,ZSFH,1289,2001-10-31,216056.0
906,ZSFH,1289,2001-09-30,214920.0
907,ZSFH,1289,2001-08-31,213893.0
908,ZSFH,1289,2001-07-31,212937.0
909,ZSFH,1289,2001-06-30,211677.0
910,ZSFH,1289,2001-05-31,210390.0
911,ZSFH,1289,2001-04-30,208554.0
912,ZSFH,1289,2001-03-31,206974.0
913,ZSFH,1289,2001-02-28,205498.0
914,ZSFH,1289,2001-01-31,204273.0
915,ZSFH,1289,2000-12-31,202581.0
916,ZSFH,1289,2000-11-30,200971.0
917,ZSFH,1289,2000-10-31,199471.0
918,ZSFH,1289,2000-09-30,198964.0
919,ZSFH,1289,2000-08-31,198300.0
