None,indicator_id,region_id,date,value
851,ZABT,1289,2006-04-30,153324.0
852,ZABT,1289,2006-03-31,152897.0
853,ZABT,1289,2006-02-28,152903.0
854,ZABT,1289,2006-01-31,152074.0
855,ZABT,1289,2005-12-31,151095.0
856,ZABT,1289,2005-11-30,148995.0
857,ZABT,1289,2005-10-31,147713.0
858,ZABT,1289,2005-09-30,146463.0
859,ZABT,1289,2005-08-31,145699.0
860,ZABT,1289,2005-07-31,144985.0
861,ZABT,1289,2005-06-30,143864.0
862,ZABT,1289,2005-05-31,142967.0
863,ZABT,1289,2005-04-30,141129.0
864,ZABT,1289,2005-03-31,140117.0
865,ZABT,1289,2005-02-28,139031.0
866,ZABT,1289,2005-01-31,138520.0
867,ZABT,1289,2004-12-31,137615.0
868,ZABT,1289,2004-11-30,137119.0
869,ZABT,1289,2004-10-31,136480.0
870,ZABT,1289,2004-09-30,136521.0
871,ZABT,1289,2004-08-31,135903.0
872,ZABT,1289,2004-07-31,135572.0
873,ZABT,1289,2004-06-30,134983.0
874,ZABT,1289,2004-05-31,134465.0
875,ZABT,1289,2004-04-30,134014.0
876,ZABT,1289,2004-03-31,133349.0
877,ZABT,1289,2004-02-29,132425.0
878,ZABT,1289,2004-01-31,132090.0
879,ZABT,1289,2003-12-31,131884.0
880,ZABT,1289,2003-11-30,132152.0
881,ZABT,1289,2003-10-31,131808.0
882,ZABT,1289,2003-09-30,131380.0
883,ZABT,1289,2003-08-31,131282.0
884,ZABT,1289,2003-07-31,130691.0
885,ZABT,1289,2003-06-30,130466.0
886,ZABT,1289,2003-05-31,130130.0
887,ZABT,1289,2003-04-30,130356.0
888,ZABT,1289,2003-03-31,130223.0
889,ZABT,1289,2003-02-28,130138.0
890,ZABT,1289,2003-01-31,129688.0
891,ZABT,1289,2002-12-31,129256.0
892,ZABT,1289,2002-11-30,128520.0
893,ZABT,1289,2002-10-31,127907.0
894,ZABT,1289,2002-09-30,127101.0
895,ZABT,1289,2002-08-31,126354.0
896,ZABT,1289,2002-07-31,125850.0
897,ZABT,1289,2002-06-30,125298.0
898,ZABT,1289,2002-05-31,124916.0
899,ZABT,1289,2002-04-30,124591.0
900,ZABT,1289,2002-03-31,124636.0
901,ZABT,1289,2002-02-28,124635.0
902,ZABT,1289,2002-01-31,124466.0
903,ZABT,1289,2001-12-31,124352.0
904,ZABT,1289,2001-11-30,123939.0
905,ZABT,1289,2001-10-31,123559.0
906,ZABT,1289,2001-09-30,123037.0
907,ZABT,1289,2001-08-31,122645.0
908,ZABT,1289,2001-07-31,122249.0
909,ZABT,1289,2001-06-30,121753.0
910,ZABT,1289,2001-05-31,121142.0
911,ZABT,1289,2001-04-30,120240.0
912,ZABT,1289,2001-03-31,119222.0
913,ZABT,1289,2001-02-28,118241.0
914,ZABT,1289,2001-01-31,117388.0
915,ZABT,1289,2000-12-31,116436.0
916,ZABT,1289,2000-11-30,115677.0
917,ZABT,1289,2000-10-31,114892.0
918,ZABT,1289,2000-09-30,114653.0
919,ZABT,1289,2000-08-31,114228.0
