Date,MKTRF,SMB,HML,RMW,CMA,REV,MOM
5/31/1987,232.3105413,293.3004024,378.8379447,144.610624,254.2805044,256.4122216,922.4275383
6/30/1987,241.4635766,286.5838232,382.8915107,147.1123878,256.3910326,252.6173208,920.5826833
7/31/1987,250.7599243,283.4027428,385.4185947,146.3768258,260.3907327,258.5033043,945.1622409
8/31/1987,259.5866737,280.8521181,381.9498273,149.3482754,256.2505201,250.6189536,936.9393294
9/30/1987,252.8633788,281.8912709,383.0192868,148.0041409,261.0936549,258.3881411,943.5915986
10/31/1987,194.0979296,259.0862671,399.2210027,150.9790241,267.3337933,243.3757901,869.425299
11/30/1987,179.0165204,266.4184085,411.7565422,148.0802269,269.2318632,242.5239749,859.5138506
12/31/1987,191.2075455,266.658185,393.2686734,152.5374417,262.8779912,249.5329177,909.6235081
1/31/1988,199.2573832,265.2182308,413.246722,150.8290224,268.3721412,245.3158114,840.6740462
2/29/1988,208.7221089,274.0234761,406.4281511,153.1819551,268.0769319,249.0691433,827.7276659
3/31/1988,203.984117,291.1773457,409.4357194,152.936864,273.1972013,252.08288,832.9423501
4/30/1988,205.126428,294.438532,416.3551831,152.5851092,278.3879481,253.2676695,851.683553
5/31/1988,204.5315614,286.812574,425.9313523,151.5170134,279.4458223,252.9890751,857.1343278
6/30/1988,214.3286232,293.0937694,421.3738868,153.668555,270.3638331,257.6187751,832.1917188
7/31/1988,211.6495154,292.5955099,430.9390741,152.7619105,274.2570723,254.1151598,837.4345267
8/31/1988,204.6439164,292.5369908,439.6871373,151.6314724,279.0017196,249.0328566,840.1980606
9/30/1988,211.3971657,288.7047563,436.6972647,154.2546969,277.6346112,244.2016192,842.1305161
10/31/1988,213.8282331,280.187966,444.164788,156.4142626,280.5497746,243.9329974,853.1624259
11/30/1988,208.9315665,275.5368457,449.6724313,155.9763027,285.038571,241.9327468,856.7457081
12/31/1988,212.0446469,281.0751363,442.7025086,156.9589534,283.9839283,243.8198222,860.3440401
1/31/1989,224.9793704,274.8071608,444.9602914,155.3422762,284.4383026,250.8662151,859.1395584
2/28/1989,219.9173345,282.144512,448.831446,154.0840038,289.8426303,253.1490977,867.2154702
3/31/1989,223.3700367,284.2888103,450.8960706,154.0840038,292.1323871,253.5541362,898.088341
4/30/1989,233.0419593,282.2987886,444.3580776,155.2396338,290.5548722,250.7143299,913.266034
5/31/1989,240.8488649,282.2705587,440.7143414,156.015832,290.4677058,246.376972,927.5129841
6/30/1989,237.5974052,279.2220367,450.3659854,156.3590668,294.8828149,244.5537824,933.3563159
7/31/1989,254.7044184,267.9135442,437.620628,159.4393404,293.0840297,240.1273589,983.8508926
8/31/1989,258.372162,269.0655724,440.9465448,159.9814342,291.6186096,240.4635372,982.3751162
9/30/1989,256.4085336,270.249461,434.9937665,162.1571817,293.3391594,233.7065118,1015.77587
10/31/1989,246.9983404,261.223129,430.3393332,162.1733974,293.3684933,225.3398187,1029.590422
11/30/1989,249.5424233,257.7749837,425.4334648,160.6003154,297.6810101,222.523071,1056.153855
12/31/1989,252.4371154,251.8203815,426.4545051,160.5039552,301.9676167,220.6316249,1085.620547
1/31/1990,232.6208019,248.4711705,430.0793684,158.6902605,305.9535892,227.8242159,1050.012194
2/28/1990,235.2028928,251.4279774,432.7888684,158.37288,303.9954862,232.152876,1044.447129
3/31/1990,239.5071057,255.576539,420.2812701,161.8254088,300.8643327,231.8278619,1061.576062
4/30/1990,231.4596669,254.5797905,409.5640977,164.6088058,297.9459487,229.2313899,1087.37236
5/31/1990,250.9485709,248.4953335,394.3283133,167.2919294,293.2681973,231.4320112,1120.537217
6/30/1990,248.2132315,251.8997196,386.6389112,165.5353641,292.2710854,228.0531039,1147.766271
7/31/1990,243.4971801,243.6877887,386.8708945,165.1049722,301.3314891,223.9253427,1215.943588
8/31/1990,218.7822163,234.3301776,392.9447676,164.3950208,310.3413006,227.418578,1237.344195
9/30/1990,205.3927447,225.4959299,395.8525588,164.1484283,321.8549629,228.9650243,1306.140532
10/31/1990,201.449204,214.0181871,396.9213607,168.7938288,320.2778736,220.8138695,1394.04379
11/30/1990,214.2412284,213.8897762,384.1008008,170.1948175,305.0646746,219.3785793,1315.698529
12/31/1990,219.5115626,215.1731149,378.1856485,175.0283504,298.9633811,214.2889963,1315.961669
1/31/1991,229.8066549,223.4787971,370.8866654,177.7587926,286.7656751,227.4891985,1229.76618
2/28/1991,246.3297534,232.3509053,368.8097001,177.3143957,286.30685,229.9915796,1171.352286
3/31/1991,252.8574919,241.2731801,364.3471027,176.6583324,283.4724122,229.5085973,1203.681609
4/30/1991,252.1494909,242.0452543,369.593701,177.5769557,285.4850664,226.8003959,1174.793251
5/31/1991,261.3529473,242.4325267,367.2652607,181.3060718,278.4906822,229.8395212,1173.735937
6/30/1991,248.4421117,242.8689052,371.5622643,184.478928,280.2451735,225.9552333,1179.135122
7/31/1991,258.9760573,240.5616506,366.917736,187.4305909,276.2937166,227.7628751,1230.309586
8/31/1991,264.9843018,244.0497946,364.0557776,189.061237,274.7741011,226.8290474,1250.363632
9/30/1991,260.7710514,247.8325664,360.4152198,185.6392286,275.2137397,225.0370979,1271.994923
10/31/1991,264.134998,250.1621925,358.8654344,182.42767,274.4156199,230.1679437,1312.95316
11/30/1991,253.0677415,247.9857814,351.9393315,184.3614033,274.7449186,223.9994428,1329.49637
12/31/1991,280.5002847,241.9845255,337.7561765,190.9431054,266.1728771,221.916248,1439.844568
1/31/1992,278.845333,264.3922926,352.98898,188.4035621,274.5573228,242.9095251,1403.70447
2/29/1992,281.8847472,267.9880278,375.474378,188.610806,280.1582922,256.0995123,1395.562984
3/31/1992,274.3866129,265.5761355,389.1791928,188.4221952,285.5653472,259.6080756,1390.538957
4/30/1992,277.3225497,250.3586229,405.952816,191.6065303,291.9048979,261.581097,1355.219267
5/31/1992,278.1545173,250.9094119,411.1490121,189.7287863,293.160089,260.3516658,1356.981053
6/30/1992,271.6457016,244.1097669,425.1280785,189.6339219,296.2969019,263.7102023,1348.703468
7/31/1992,281.8867446,242.5962863,422.9174125,192.2887968,294.1635642,260.2819697,1368.124798
8/31/1992,275.17784,241.5773819,418.8151136,199.4611689,289.3981145,249.6364371,1361.147362
9/30/1992,278.4524563,242.7852688,417.8518388,202.712386,287.9511239,249.8361463,1380.611769
10/31/1992,281.2926714,247.7138098,409.4948021,205.347647,285.6475149,247.0879487,1418.026348
11/30/1992,292.9100587,257.4241911,403.6390264,203.7664701,280.1916474,247.8786301,1413.205058
12/31/1992,297.3915826,261.6459478,414.0932772,202.9310276,282.2930847,249.7872955,1475.951363
1/31/1993,300.1573243,267.0881836,438.6490085,199.4203208,290.1408325,263.600533,1547.239814
2/28/1993,300.5175131,257.8736412,466.8102749,198.2437409,301.8915362,274.8826358,1595.204248
3/31/1993,307.4294159,258.0283654,472.7387653,197.9661997,304.6689383,279.6930819,1654.864887
4/30/1993,298.0528187,255.8093215,484.6517822,190.8790097,309.2999062,286.4616545,1660.325941
5/31/1993,306.6665452,260.6441176,467.7859002,190.8790097,305.6501673,289.9564867,1665.306919
6/30/1993,307.6172115,260.9308262,479.9483336,189.0274833,308.9817541,294.8567513,1741.411445
7/31/1993,306.571313,263.2792036,493.8188405,185.5493777,315.2540837,297.7463475,1798.007317
8/31/1993,317.9451087,263.6477945,494.4114231,182.5991425,315.1279821,301.1406558,1844.395906
9/30/1993,317.5635745,271.5044988,493.3237179,183.0739003,314.8758797,302.4054466,1907.289806
10/31/1993,322.0412209,276.6630842,479.7079833,184.0808068,316.7336474,307.3044148,1856.365168
11/30/1993,315.9546419,273.1771294,476.0142318,188.2226249,313.6930044,311.913981,1768.930369
12/31/1993,321.1678935,276.9742915,477.6326802,190.3495406,312.6891868,313.317594,1809.261981
1/31/1994,330.385412,276.9465941,482.9821663,187.3229829,317.22318,325.0043402,1809.623834
2/28/1994,321.960584,284.3133735,475.3993462,191.4440885,313.9557812,324.4193324,1804.375924
3/31/1994,306.5708681,281.157495,483.1483556,192.497031,317.9430197,326.2360807,1780.377725
4/30/1994,308.65555,278.2053413,491.4585073,194.633748,321.5039815,326.5949404,1787.677273
5/31/1994,310.4457522,271.2223872,494.3089666,195.9183308,323.7545093,332.0164164,1749.242212
6/30/1994,301.0392459,269.8391531,502.9099427,198.1713916,328.7079533,333.5104902,1734.898426
7/31/1994,309.5285526,264.8471287,505.9776933,196.9229118,329.0695321,335.0446385,1738.194733
8/31/1994,321.9406476,268.3960803,493.5306421,198.695218,324.2980239,342.9181875,1765.310571
9/30/1994,314.5038186,275.8574913,484.1042068,199.7085636,327.3139955,348.6449212,1788.789201
10/31/1994,318.7181698,269.512769,476.1164874,200.1479225,325.2846487,350.7019263,1814.368887
11/30/1994,305.8419557,269.7822818,472.4503904,201.0485881,323.8533963,344.9504147,1810.740149
12/31/1994,308.4721965,269.9711294,471.5527347,202.0538311,324.8573418,345.3988502,1874.116054
1/31/1995,314.0246961,261.5750272,483.5301742,202.2356795,322.1610259,343.4300768,1840.007142
2/28/1995,325.4237926,260.1886796,488.9940651,203.4693172,321.0978945,339.961433,1833.383116
3/31/1995,332.5505736,258.8356985,478.4806927,203.2861948,321.6116511,343.769001,1840.349972
4/30/1995,339.5673907,258.0850749,486.7584087,203.7740816,324.8277676,345.2472077,1873.476272
5/31/1995,349.414845,252.4330118,497.4670937,204.5280457,325.1201126,341.4149637,1865.232976
6/30/1995,358.9189288,260.1069753,484.7319361,203.8531032,317.1871819,335.2012114,1919.324732
7/31/1995,372.270713,265.5172004,476.6369128,204.4238919,311.7632811,332.0167999,1967.883648
8/31/1995,374.3182019,270.2434066,490.8406928,202.0321323,316.8761989,328.4642201,1969.654743
9/30/1995,386.8578617,264.9466358,490.8406928,204.1736729,318.0169532,325.34381,2023.032387
10/31/1995,380.9776222,254.0838238,489.0245822,207.9304685,317.9215481,326.8729259,2106.179018
11/30/1995,396.064336,251.1872682,492.203242,206.807644,321.7048145,329.1283491,2092.488854
12/31/1995,400.1437987,252.9204603,493.5814111,204.0157408,331.3237885,342.0630933,2145.638071
1/31/1996,409.1870485,246.6227409,495.0127972,204.2809613,338.8448385,346.5783261,2157.868208
2/29/1996,414.6292363,250.9879634,489.6666589,204.7712356,332.7456314,342.0034922,2170.168057
3/31/1996,417.6560297,255.104166,491.8701589,207.7608956,329.5179988,341.2510845,2129.368898
4/30/1996,426.2597439,267.0940618,471.5559213,207.4700304,322.2686028,338.6575763,2109.991641
5/31/1996,436.3194739,275.4808153,467.3590736,207.7812354,321.5596119,342.890796,2142.696511
6/30/1996,431.3454319,265.6186021,478.2485401,214.7211287,325.0646116,342.4450379,2164.337746
7/31/1996,405.5941096,255.4985334,503.0218144,221.055402,333.4837851,342.5135269,2161.956974
8/31/1996,416.8290664,262.0903955,499.0479421,220.1490748,325.4134775,337.2388186,2160.875996
9/30/1996,437.7122026,258.4997571,485.0745997,222.8789233,318.3194637,330.0556318,2219.219648
10/31/1996,441.4765276,248.5733665,508.6977327,226.266683,327.7735517,330.2866707,2305.991136
11/30/1996,469.0688106,239.0778639,516.0738499,230.90515,325.3808048,322.2607046,2254.567534
12/31/1996,461.0946408,246.6566321,522.4215582,231.8518611,330.326593,320.4238186,2268.320396
1/31/1997,484.0571539,242.0934844,514.5329927,234.703639,329.4016786,315.3290799,2312.552643
2/28/1997,481.6852738,235.6780071,544.1186398,236.2761534,340.6342758,318.0093771,2265.145314
3/31/1997,457.5046731,234.5467527,562.7819091,237.3630237,346.2888048,324.5921712,2286.890709
4/30/1997,475.9878619,221.1541331,562.8944655,245.3384213,343.1722055,311.4461882,2399.405732
5/31/1997,508.0694438,231.6147236,539.9283713,242.8114355,333.1858944,304.5943721,2275.596396
6/30/1997,528.900291,234.3246159,548.2432682,244.2925853,335.0184168,305.1121825,2335.217022
7/31/1997,567.6686823,227.833824,549.9976467,244.5124486,326.4419453,301.54237,2424.18879
8/31/1997,544.110432,245.2631115,556.3776194,242.0428729,326.3766569,311.0711089,2362.371976
9/30/1997,573.2203401,251.370163,557.8798389,238.1943912,323.341354,309.9201458,2396.62637
10/31/1997,551.4379672,250.0379011,570.7668632,240.7430712,329.3878373,311.1288344,2387.51919
11/30/1997,567.8708186,237.2859682,577.8443723,247.5561001,334.8556754,314.2712356,2394.442995
12/31/1997,575.3667134,232.1843199,601.5359916,249.4375265,341.2849044,314.5540797,2489.023494
1/31/1998,576.2297635,229.1659237,591.6708013,251.6076329,338.3839827,311.3770835,2491.761419
2/28/1998,616.7963388,229.4409228,588.1799436,250.8276493,330.2289287,307.6716962,2463.106163
3/31/1998,646.1558445,227.9495568,596.7673708,250.0751663,328.6768528,314.717378,2516.062946
4/30/1998,650.8727822,227.835582,602.4963375,245.9989411,327.920896,311.7905064,2535.688237
5/31/1998,630.8909878,221.1144324,622.6799648,248.58193,336.2500868,316.4985431,2583.359175
6/30/1998,650.9533212,212.866864,611.0358495,247.8610424,326.3979592,314.2514034,2770.911052
7/31/1998,634.9398695,201.7126404,601.1370687,252.3968995,327.86675,315.5398342,2872.880578
8/31/1998,532.8415385,191.3042681,623.2589129,261.1045925,347.0141682,329.7391267,2926.890733
9/30/1998,565.6112931,189.7929644,602.1304357,256.6919249,336.9160559,330.398605,2906.109809
10/31/1998,605.9393783,183.2640864,588.2814357,258.6684527,337.8931125,316.5549034,2750.342323
11/30/1998,642.9016804,184.5652614,569.3976016,255.8748334,334.0073417,315.4469613,2782.246294
12/31/1998,682.5044239,181.6675868,545.8245409,254.1860595,322.8848972,312.3240363,3032.370236
1/31/1999,706.3920787,180.523081,518.8062261,247.4247104,300.7349933,315.7596007,3124.554291
2/28/1999,677.5712819,171.0997762,528.6116638,244.3566439,313.0350545,316.7700315,3119.555004
3/31/1999,700.9474911,163.9649155,513.9162596,234.8267348,308.6525637,314.1091632,3079.312745
4/30/1999,731.2985175,171.6384736,526.1474665,229.5196506,311.4921673,330.1915524,2800.32701
5/31/1999,713.308574,177.9204417,538.7750057,231.264,321.9583042,341.5171226,2652.469744
6/30/1999,747.3333929,181.9236517,519.3791055,233.8310304,311.0761135,343.0197979,2781.910267
7/31/1999,721.2514575,186.471743,517.4054649,234.88327,320.7505806,349.4342682,2823.917112
8/31/1999,711.2981874,183.0779572,508.7647937,234.4135035,321.7449074,343.8433199,2906.375492
9/30/1999,691.452968,187.7830607,490.75452,232.6085195,318.3022369,344.3590848,3094.127349
10/31/1999,733.7698896,174.5819116,474.5596208,228.2354793,314.3234589,335.0958255,3263.376115
11/30/1999,758.4979349,184.6902042,445.516572,219.0832366,309.3571483,352.554318,3446.777853
12/31/1999,817.0539755,194.6634753,408.1377316,202.5862689,292.9921551,372.1210826,3901.407851
1/31/2000,778.325617,203.1313365,402.1789207,190.2892824,306.8506841,378.7448379,3973.974037
2/29/2000,797.3945947,239.7965427,365.7817284,155.123823,305.2857456,407.4915711,4703.595671
3/31/2000,838.8591136,204.1627764,393.1787799,173.0095998,302.0802453,386.2612602,4403.035907
4/30/2000,785.1721303,193.3829818,423.3749102,186.2621351,317.9998742,387.9994359,4025.69573
5/31/2000,750.4675222,185.5316328,444.1626183,194.3831642,320.3530733,381.2094458,3660.162558
6/30/2000,785.2892152,203.7508391,407.7856998,178.7353195,310.5182339,390.3203515,4267.383526
7/31/2000,765.5784559,201.6929556,441.9581415,189.9598976,319.8027291,377.556876,4262.689404
8/31/2000,819.3986213,199.7567033,435.5055526,183.9381688,321.7535257,381.2946891,4505.6627
9/30/2000,774.7413965,199.7966546,467.2974579,189.0332561,342.4422775,371.4572861,4604.78728
10/31/2000,753.3585339,194.1424093,493.8866833,206.8779954,358.4343318,367.5941304,4391.585629
11/30/2000,672.5984991,192.8222409,555.869462,234.5582712,388.9370934,368.7336722,4286.187574
12/31/2000,680.6024212,198.9154237,597.9487803,240.0703906,411.0287204,379.1319617,4573.362141
1/31/2001,701.905277,210.4127352,566.3770847,227.3226529,384.1063392,368.9712251,3427.734925
2/28/2001,631.3637967,215.9465901,637.7405974,247.986282,420.8269052,409.5580599,3856.544564
3/31/2001,585.526785,220.8485777,679.3212843,256.0954334,437.4074853,425.162222,4178.566035
4/30/2001,632.0176118,219.3688923,647.1214555,247.3369696,420.1298896,408.7934764,3845.534322
5/31/2001,636.5681386,227.1564879,668.9941607,247.7574425,429.2887212,424.5729046,3927.059649
6/30/2001,624.2187167,242.2169631,660.9662307,251.0278407,421.6044531,432.7671617,3940.411652
7/31/2001,610.922858,235.1926712,697.9803397,269.6541065,434.2947471,444.7115354,4155.95217
8/31/2001,571.4572414,241.5428733,715.5694442,280.2784783,462.5239057,470.8161025,4386.19192
9/30/2001,518.5974466,227.6058495,727.8772387,293.9840959,477.6946898,470.2511232,4892.358467
10/31/2001,531.3549437,239.8965654,670.0837859,285.2233698,455.5296562,462.9152056,4480.91112
11/30/2001,571.4191065,239.152886,682.8823862,274.1567031,447.9678639,464.2576597,4096.448946
12/31/2001,580.6189541,251.4692596,691.0769749,274.8146792,446.6687571,469.7359001,4095.629656
1/31/2002,572.2580412,254.5120377,715.1264536,287.6210432,459.3541498,486.4115246,4246.348828
2/28/2002,559.153332,253.4939895,732.7185643,310.7457751,482.8730822,506.2084736,4533.826643
3/31/2002,582.8614333,264.2167853,739.8259344,305.307724,485.818608,516.7882307,4458.111738
4/30/2002,552.5526388,281.7607798,770.5287107,318.9244485,512.1013947,548.5190281,4812.531622
5/31/2002,544.9274124,273.0825478,783.1653815,325.8132166,524.4942485,561.2446695,4955.463811
6/30/2002,505.6381459,283.4869929,783.4003312,338.1615375,537.6590541,573.7043012,5260.224835
7/31/2002,464.2769456,265.7123584,755.9029795,350.7411467,533.7879089,556.1489496,5435.916345
8/31/2002,466.5983303,261.9658142,780.0918749,355.125411,525.1405448,552.6452112,5531.588472
9/30/2002,418.3054031,269.8771818,793.1974184,366.4539116,513.1673404,549.550398,6034.409864
10/31/2002,451.1005467,258.2184875,760.3590453,354.1777056,517.8371632,547.5720166,5713.982701
11/30/2002,477.9861393,266.0166858,748.7255519,322.5496365,544.2468585,569.9129549,4788.888901
12/31/2002,450.4541377,267.3733709,766.54522,342.483204,535.5389088,582.5080312,5250.537791
1/31/2003,438.8774664,269.3519339,760.7961308,339.2638619,539.7696662,584.8963141,5334.546396
2/28/2003,430.62657,266.8200257,751.0579404,342.2154575,536.800933,573.958753,5401.228226
3/31/2003,435.3203996,268.3675819,735.2857236,348.6833296,532.9896464,558.9784296,5487.647878
4/30/2003,471.1037365,271.2122782,741.756238,332.6787648,538.9058314,553.6681345,4966.870094
5/31/2003,499.6055125,283.8778916,741.8304136,309.1583761,555.8274746,573.2679864,4427.964689
6/30/2003,506.6999108,288.7038158,744.6493692,310.6423364,553.8264956,581.5803722,4379.699874
7/31/2003,518.6073587,302.2728951,736.7560859,297.5332298,564.1830511,583.4995875,4366.122804
8/31/2003,530.7427709,310.0413085,748.396832,290.7197188,576.5950782,581.6907388,4342.109129
9/30/2003,524.1615605,311.4674985,748.9955495,293.8304198,578.382523,588.4383513,4333.859121
10/31/2003,556.0305834,319.752534,762.7021681,289.804943,587.3474521,600.1482745,4495.512067
11/30/2003,563.5369963,326.8830155,776.5070773,290.21067,597.1561545,611.4910769,4568.788913
12/31/2003,587.7127334,318.4494337,789.0088412,291.6327022,602.9485692,624.4546877,4308.824824
1/31/2004,600.3485572,326.1877549,808.6551614,280.9297821,623.4488206,636.5066632,4420.423387
2/29/2004,608.753437,323.0889713,815.6095958,286.9978654,615.0946064,617.7297166,4373.124857
3/31/2004,600.7178916,329.9707664,817.6486198,291.8768291,608.6976225,607.2900844,4382.745732
4/30/2004,589.7247542,323.2063657,792.7921017,302.0341427,591.6540891,593.3831415,4147.392286
5/31/2004,596.6245338,321.8165783,790.651563,298.4399364,591.1807658,599.138958,4213.335823
6/30/2004,607.7217502,330.0872643,800.2975121,301.9615277,588.7569246,609.5040619,4301.394542
7/31/2004,583.0482471,320.0526115,827.1875085,317.2709771,579.2190625,594.5712124,4203.322746
8/31/2004,583.5146857,316.0199486,835.5421024,320.8878663,570.8203861,577.6259329,4136.910247
9/30/2004,592.8509207,326.3854029,835.1243313,316.6521464,560.0318808,570.2323209,4354.098035
10/31/2004,601.3286888,327.0381737,832.4519334,315.70219,562.2720083,575.7635744,4287.915745
11/30/2004,628.6290113,340.414035,844.6889769,313.6185555,560.9787827,569.1422933,4426.415423
12/31/2004,650.1909864,340.1757452,843.5908812,309.9492184,563.8397745,574.0369171,4301.147867
1/31/2005,632.2457152,336.0936363,861.2219306,318.4108321,556.0587856,557.3898465,4438.354484
2/28/2005,644.1951592,335.1189647,875.0014815,323.0914713,555.8363621,549.1404767,4579.494156
3/31/2005,631.5045146,330.5613468,893.7265132,324.9007836,562.0617293,545.1866653,4604.681374
4/30/2005,615.0222467,317.2727807,893.9052585,327.56497,557.0031738,537.0088653,4565.541583
5/31/2005,637.4705587,325.870873,888.4524364,323.9945118,558.5627826,539.4791061,4585.173411
6/30/2005,641.1041409,336.4616764,913.6844856,327.5584515,555.6582562,531.2790237,4679.627984
7/31/2005,666.2354232,345.8826033,905.9181675,323.5949942,550.2128053,536.2199186,4678.224095
8/31/2005,658.1073511,342.8734247,917.1515528,316.7994993,552.6337416,537.9894443,4784.419782
9/30/2005,661.3320771,341.7762297,924.1219046,317.8766176,549.4837293,537.6128517,4949.482265
10/31/2005,647.9731691,336.8888296,927.4487434,315.1428787,542.6151827,532.2367232,4885.138995
11/30/2005,671.3650005,339.6176291,916.2266136,312.7162785,536.2123235,533.567315,4898.32887
12/31/2005,669.686588,338.7685851,918.5171802,313.2478962,537.3919906,529.0319928,4935.55617
1/31/2006,690.0450603,358.4510399,926.7838348,311.3684088,534.4900739,535.1158608,5067.829075
2/28/2006,687.9749251,356.8380102,923.9108049,309.5624721,545.3402224,541.804809,4974.58102
3/31/2006,698.0193591,369.0061863,929.0847054,309.4696033,542.5044532,544.4596526,5037.260741
4/30/2006,703.1149004,366.0541368,951.2898299,315.0400562,541.4194443,541.9551382,5067.988032
5/31/2006,678.0136984,355.0725127,974.7866887,318.4109848,548.512039,541.0338145,4883.006468
6/30/2006,675.6406505,354.255846,983.8522049,322.7413742,547.9086758,535.1365459,4954.786664
7/31/2006,670.3706534,341.3609332,1009.530747,328.1311551,553.0042265,542.4679166,4844.7904
8/31/2006,683.9791777,342.9994656,989.6429917,322.2576074,564.8938173,558.3079797,4677.160652
9/30/2006,696.5643945,338.1974731,990.3357418,325.1901517,567.8877546,568.0225386,4632.727626
10/31/2006,719.0634245,344.7246844,987.6618353,324.8974805,569.3642627,565.3528326,4621.609079
11/30/2006,731.359409,347.4824818,988.2544324,325.5147857,564.3538572,554.441523,4574.930828
12/31/2006,737.7222359,344.702622,1014.937302,323.5291456,575.9231113,565.0868002,4613.360247
1/31/2007,748.0503472,345.1507354,1008.035728,325.2762029,577.3053268,561.5267534,4621.664295
2/28/2007,733.3885604,349.9483306,1006.523675,323.81246,573.0332673,557.8206768,4558.809661
3/31/2007,738.3756026,350.5082479,998.3708331,325.5934286,569.6523711,550.9594825,4672.779902
4/30/2007,764.1449111,343.3228289,984.3936414,329.0121596,575.40586,552.6674569,4665.770732
5/31/2007,788.9032063,344.7304525,978.1919615,334.1776505,567.9831244,539.0165707,4653.173151
6/30/2007,773.4407034,347.3159308,967.4318499,336.0824631,568.3807126,537.5612259,4671.320527
7/31/2007,744.5913652,337.2437689,932.6043033,336.7210197,562.4695532,526.648733,4802.584633
8/31/2007,751.4416057,335.8947938,914.1387381,332.2426302,559.3197237,525.3321112,4807.387218
9/30/2007,775.6380254,327.7997292,893.6620303,330.44852,541.5892884,510.8329449,5027.084814
10/31/2007,789.5995099,327.7013893,868.9969583,329.6223987,541.0476992,503.2726174,5272.406553
11/30/2007,751.4618536,318.1325088,859.5248915,335.2919039,539.208137,505.5876714,5319.858212
12/31/2007,744.9241355,318.5778943,854.6255996,338.0748267,533.3307683,494.3636251,5667.776939
1/31/2008,697.5469604,317.0805782,886.6740596,345.7829328,545.0640452,502.9161158,5221.156116
2/29/2008,675.9927594,315.368343,880.3786737,349.4482319,539.2863663,492.3548774,5540.168755
3/31/2008,669.7060267,317.4497741,881.1710145,352.7679901,541.8210122,506.8301108,5767.315674
4/30/2008,700.5125039,314.0530615,872.5355386,359.7880731,528.0587585,483.8200237,5748.283532
5/31/2008,713.5420365,323.9143277,860.6690553,363.529869,528.269982,462.3384147,5932.803433
6/30/2008,653.3190886,327.6717339,837.7752584,381.4882446,526.0512481,447.9134562,6676.776984
7/31/2008,648.2885316,339.5662178,883.2664549,376.9103856,531.6273913,481.5069654,6334.258325
8/31/2008,658.2073462,351.0775126,896.8687583,383.9963009,535.9335732,486.803542,6078.987714
9/30/2008,597.3889874,352.0254219,953.1024295,392.8666154,545.4731908,515.2815492,6100.87207
10/31/2008,494.4588649,340.3733804,931.2763839,404.4168939,555.9462761,528.9880384,6576.130004
11/30/2008,455.5943981,327.0988186,875.0272903,422.6156542,571.0680148,515.3930458,7047.638525
12/31/2008,463.5217406,338.1220488,875.7273121,422.8692236,563.0159558,516.784607,6690.323252
1/31/2009,425.8837753,331.731542,778.8718714,424.7298481,556.4849707,479.8345076,6568.559369
2/28/2009,382.869514,327.6844172,726.2201329,430.3362821,550.3079875,484.9207534,6833.272312
3/31/2009,417.1363355,329.8799028,750.1127753,419.7930432,538.0911502,504.3660756,6039.929396
4/30/2009,459.6008144,352.7735681,786.5682561,425.5861872,538.8444778,502.4494845,3962.797677
5/31/2009,483.5460168,344.165893,789.4785587,420.479153,527.2054371,493.9078433,3468.636807
6/30/2009,485.6252647,351.9440422,769.1100119,414.6765407,526.2564673,500.5262084,3652.474557
7/31/2009,523.1155352,360.3555048,807.2578685,412.9763668,543.1492999,525.1520979,3456.336674
8/31/2009,540.5352825,359.9591137,868.5287407,401.3717309,560.6930223,553.7728872,3151.487779
9/30/2009,562.589122,369.7500016,876.0849407,407.6732671,562.8236558,544.3033708,2995.489134
10/31/2009,548.0180637,352.0389766,840.6911091,423.8986631,553.3682183,518.666682,3075.169145
11/30/2009,578.4878681,342.2874969,838.2531049,428.0952599,554.2536075,526.2392156,3085.317203
12/31/2009,594.3962845,363.748923,837.3310265,431.605641,553.8102046,529.975514,3175.099934
1/31/2010,574.4245693,364.9856693,839.7592865,426.5126945,556.1915885,538.6141149,3004.914577
2/28/2010,593.9550047,370.3874572,866.4636318,424.8066437,564.1451282,552.7258047,3113.992976
3/31/2010,631.4335655,377.0544314,885.1792462,421.9604392,573.6791809,576.3824692,3229.522116
4/30/2010,644.0622368,395.8694476,911.1149981,425.6736911,583.374359,603.9335512,3333.189776
5/31/2010,593.2457263,396.2257301,889.2482382,430.9520448,582.2659477,586.2382981,3327.523353
6/30/2010,560.2019393,386.4785771,849.0542178,429.6160935,573.5319585,555.2262922,3228.030405
7/31/2010,599.0239337,386.8264078,846.2523389,430.8619802,585.1746573,558.7242178,3289.362983
8/31/2010,570.4504921,374.641376,830.0889192,432.9732039,575.4022405,537.3250803,3283.442129
9/30/2010,624.871469,388.5780352,802.9450116,431.5876896,578.2217115,547.5342568,3327.768598
10/31/2010,649.116482,391.2980814,782.7910918,436.5941068,577.2965567,535.1599826,3383.009557
11/30/2010,653.0111809,405.6195912,774.8066226,438.0785268,586.5333017,530.7181547,3468.937999
12/31/2010,697.5465435,409.6352252,803.2420257,423.0962411,605.1850606,556.2987698,3358.625771
1/31/2011,711.4277197,399.6810892,809.2663409,420.3884252,609.7239486,561.9173874,3348.885756
2/28/2011,736.2565471,406.1958909,820.2723631,412.1488121,615.5163261,569.5594638,3418.54258
3/31/2011,739.6433272,417.0007016,806.1636785,418.6607633,615.4547745,559.0795697,3538.875279
4/30/2011,761.0929837,414.6237976,786.4126683,422.344978,610.5926818,547.059359,3540.998604
