,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,products
22,2022-05-04T18:26:15Z,"['central_air', 'city_view', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'high_ceiling', 'ensuite']",1615-Ella-Wiggins-Way_Raleigh_NC_27603_M97241-37268,for_sale,2022-04-22T19:19:02Z,,"[{'name': 'Compass North Carolina, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c33287cd85f52db2b2779b811c8b7a30l-m854604475s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c33287cd85f52db2b2779b811c8b7a30l-m2242829946s-w1024_h768.jpg'}]",,995000,False,9724137268,,,2942360559,,https://ap.rdcpix.com/c33287cd85f52db2b2779b811c8b7a30l-m854604475s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,CA95C90D7543B93134B9F3BA2EBBF236,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3.0,,1.0,2178.0,2618.0,4,,,,3.0,3.0,single_family,27603,North Carolina,-78.654851,35.760218,Raleigh,NC,1615 Ella Wiggins Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1615%20Ella%20Wiggins%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=9nSLQX-3AorhlmWcQXBjqM2Aomc=,37183,Wake,"[{'listing_id': '2942360559', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941118632', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
23,2022-04-22T16:34:34Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'groundscare']",3618-Forward-Way_Raleigh_NC_27614_M68028-68280,for_sale,2022-04-22T16:53:37Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2125684b9c03378da6189771244960bbl-m3596692293s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2125684b9c03378da6189771244960bbl-m2016754007s-w1024_h768.jpg'}]",,875000,False,6802868280,,,2942353313,,https://ap.rdcpix.com/2125684b9c03378da6189771244960bbl-m3596692293s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,F538000CADEC4F2BE2A406F1251A198E,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2017-09-18,570000.0,4.0,,1.0,13939.0,4189.0,5,,,2.0,3.0,5.0,single_family,27614,North Carolina,-78.565666,35.931242,Raleigh,NC,3618 Forward Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3618%20Forward%20Way%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=KcsLqdd4Ve1FhV-jdDHRD_-6fn4=,37183,Wake,"[{'listing_id': '2942353313', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '626532054', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '522416974', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511405518', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '513820466', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503335014', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
24,2022-04-25T11:28:44Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'kitchen_island', 'open_kitchen', 'big_lot', 'tennis', 'views', 'lake', 'shopping']",1520-Adams-Mountain-Rd_Raleigh_NC_27614_M51107-95933,for_sale,2022-04-22T12:18:02Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/88d5ec974acef7f0d3c65687b5e07258l-m4010826892s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/88d5ec974acef7f0d3c65687b5e07258l-m3178836280s-w1024_h768.jpg'}]",,850000,False,5110795933,,,2942340578,,https://ap.rdcpix.com/88d5ec974acef7f0d3c65687b5e07258l-m4010826892s-w1024_h768.jpg,[{'office_name': 'A Cole Realty LLC'}],TANC,,,mls,975EEA019B9BF53C9B31FA09FBA9FA40,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1998.0,,2006-06-15,699000.0,2.0,,2.0,165528.0,3800.0,4,,,5.0,3.0,3.0,single_family,27614,North Carolina,-78.646642,35.950958,Raleigh,NC,1520 Adams Mountain Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1520%20Adams%20Mountain%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=FIc7KCj98-o4kTKtjBO3gcBL6jI=,37183,Wake,"[{'listing_id': '2942340578', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
25,2022-05-02T19:29:34Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'shopping']",3212-Merriman-Ave_Raleigh_NC_27607_M59011-35893,for_sale,2022-04-21T20:40:49Z,,"[{'name': 'Orchard Brokerage, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d3cba4abc3ac454c1d48aafa4a886e75l-m3877691141s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d3cba4abc3ac454c1d48aafa4a886e75l-m2813875692s-w1024_h768.jpg'}]",,895000,False,5901135893,,,2942318038,30000.0,https://ap.rdcpix.com/d3cba4abc3ac454c1d48aafa4a886e75l-m3877691141s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,6FDDCCE17447E1C7946A11C5C9C8473E,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1947.0,,2014-10-10,532000.0,3.0,,,14810.0,3646.0,3,,,2.0,2.0,5.0,single_family,27607,North Carolina,-78.679027,35.794523,Raleigh,NC,3212 Merriman Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3212%20Merriman%20Ave%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=XGt7qoiliZNA_CWQX5JXJpAaZ7s=,37183,Wake,"[{'listing_id': '2942318038', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '585662062', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500798238', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
26,2022-04-26T00:34:50Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",2428-Spindle-Ct_Raleigh_NC_27603_M92744-60773,for_sale,2022-04-21T19:18:36Z,,"[{'name': 'Re/Max Advantage', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/04297333689bb083b72ff0fc154cc918l-m2736536070s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/04297333689bb083b72ff0fc154cc918l-m1059643772s-w1024_h768.jpg'}]",,950000,False,9274460773,,,2942312838,,https://ap.rdcpix.com/04297333689bb083b72ff0fc154cc918l-m2736536070s-w1024_h768.jpg,[{'office_name': 'RE/MAX Advantage'}],TANC,,,mls,BD28AC1421F41ABE0D71062A60C717BF,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2018.0,,,,4.0,,,55321.0,3760.0,4,,,3.0,2.0,4.0,single_family,27603,North Carolina,-78.685144,35.716035,Raleigh,NC,2428 Spindle Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2428%20Spindle%20Ct%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=eRYdyOydsd3R2J-4i1jJLxB0urQ=,37183,Wake,"[{'listing_id': '2942312838', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
27,2022-04-23T02:46:26Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories']",2510-Beechridge-Rd_Raleigh_NC_27608_M59828-95445,for_sale,2022-04-21T18:32:19Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3a13dccbab9f381823fab0997a0df714l-m1931645808s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3a13dccbab9f381823fab0997a0df714l-m3306313204s-w1024_h768.jpg'}]",,950000,False,5982895445,,,2942310512,,https://ap.rdcpix.com/3a13dccbab9f381823fab0997a0df714l-m1931645808s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,46E8771A44C719F42C7F6024181A26A7,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1941.0,,2017-10-27,687500.0,2.0,,1.0,13373.0,2761.0,3,,,,2.0,4.0,single_family,27608,North Carolina,-78.641511,35.811386,Raleigh,NC,2510 Beechridge Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2510%20Beechridge%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=Zs3H9FdxJrWziUPoClgpDOuVCtA=,37183,Wake,"[{'listing_id': '2942310512', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '629285250', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '623171550', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '518943450', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
28,2022-05-03T13:51:18Z,"['city_view', 'community_clubhouse', 'community_golf', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",12309-Corvus-Rd_Raleigh_NC_27614_M57753-73303,for_sale,2022-04-21T00:20:26Z,,"[{'name': 'Keller Williams Realty Cary', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6068ea93b7ea5dd0f856ffbf43f97b48l-m3755356891s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6068ea93b7ea5dd0f856ffbf43f97b48l-m1895155141s-w1024_h768.jpg'}]",,875000,False,5775373303,,,2942278441,,https://ap.rdcpix.com/6068ea93b7ea5dd0f856ffbf43f97b48l-m3755356891s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,412885F80BF596657F2B436CEBA7723A,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2003.0,,2010-12-28,365000.0,5.0,,,10454.0,4908.0,5,,,2.0,3.0,6.0,single_family,27614,North Carolina,-78.55738,35.945527,Raleigh,NC,12309 Corvus Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12309%20Corvus%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=fmyBa2_wjzhlhYgY6HRDNmQmeeA=,37183,Wake,"[{'listing_id': '2942278441', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '524085122', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
29,2022-05-03T20:04:15Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'wooded_land', 'big_lot', 'efficient']",4331-Inwood-Rd_Raleigh_NC_27603_M92200-33706,for_sale,2022-04-19T20:43:40Z,,"[{'name': 'Skyview Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e20c2827bb93aad25c645269c52ea92al-m1769681740s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e20c2827bb93aad25c645269c52ea92al-m618055207s-w1024_h768.jpg'}]",,941490,False,9220033706,,,2942235340,,https://ap.rdcpix.com/e20c2827bb93aad25c645269c52ea92al-m1769681740s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,560341ED9412123588C1509048C1B1D5,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3.0,,1.0,44867.0,3062.0,4,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.668595,35.722741,Raleigh,NC,4331 Inwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4331%20Inwood%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=v1m3-3LbQ1XsYIf0rIkhhdBqs0g=,37183,Wake,"[{'listing_id': '2942235340', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
30,2022-05-06T14:29:18Z,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'updated_kitchen', 'park', 'shopping']",2701-Kilgore-Ave_Raleigh_NC_27607_M65985-28815,for_sale,2022-04-19T18:39:48Z,,"[{'name': ""O'Neal & Company Realtors"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e6e39d14e8335e13725024c160a9e0d9l-m141228787s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e6e39d14e8335e13725024c160a9e0d9l-m1455193216s-w1024_h768.jpg'}]",,849900,False,6598528815,,,2942230440,49100.0,https://ap.rdcpix.com/e6e39d14e8335e13725024c160a9e0d9l-m141228787s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,BB4C5796C2DB9FC8823FF8710F98A4F5,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1939.0,,2021-12-16,350000.0,3.0,,,10890.0,2466.0,3,,,,2.0,4.0,single_family,27607,North Carolina,-78.670578,35.792811,Raleigh,NC,2701 Kilgore Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2701%20Kilgore%20Ave%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=nWZY6iyTpqsnqlV_dv33fkiw_hI=,37183,Wake,"[{'listing_id': '2942230440', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
31,2022-04-20T17:07:10Z,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'kitchen_island', 'white_kitchen', 'master_bedroom', 'open_floor_plan', 'floor_plan']",4201-Quail-Hollow-Dr_Raleigh_NC_27609_M51785-76384,for_sale,2022-04-18T19:30:33Z,,"[{'name': 'Isave Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2a98a8f2475616bbe67ddbfda64e4031l-m4157931699s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2a98a8f2475616bbe67ddbfda64e4031l-m1496530039s-w1024_h768.jpg'}]",,849000,False,5178576384,,,2942200047,,https://ap.rdcpix.com/2a98a8f2475616bbe67ddbfda64e4031l-m4157931699s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C3E35C6E1ADB702BCE2E5C8ECC70BA4A,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1977.0,,2021-02-12,437000.0,2.0,,1.0,16117.0,2965.0,3,,,2.0,2.0,4.0,single_family,27609,North Carolina,-78.625292,35.839602,Raleigh,NC,4201 Quail Hollow Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4201%20Quail%20Hollow%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=mjljXRGWmIVW5UZI60dbRWGVTNY=,37183,Wake,"[{'listing_id': '2942200047', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2913790991', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
32,2022-04-25T13:06:41Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'open_floor_plan', 'floor_plan']",8505-Briarthorne-Pl_Raleigh_NC_27613_M66811-41968,for_sale,2022-04-18T17:48:34Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6ad553a92069739ab2234e474880eb3el-m1892749911s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6ad553a92069739ab2234e474880eb3el-m2535252157s-w1024_h768.jpg'}]",,989000,False,6681141968,,,2942196150,,https://ap.rdcpix.com/6ad553a92069739ab2234e474880eb3el-m1892749911s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A971A60E4D09C18AC79E8BEA2DE6B5F0,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,2007.0,,2008-12-31,625000.0,4.0,,,20038.0,4059.0,4,,,3.0,2.0,4.0,single_family,27613,North Carolina,-78.717773,35.89413,Raleigh,NC,8505 Briarthorne Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8505%20Briarthorne%20Pl%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=QkwUCFG-U90wjzWS1tyX7bSdhIs=,37183,Wake,"[{'listing_id': '2942196150', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
33,2022-04-18T16:39:14Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'floor_plan', 'wooded_land', 'front_porch']",155-Streamside-Dr_Raleigh_NC_27501_M93137-01337,for_sale,2022-04-18T16:47:14Z,,"[{'name': 'Drees Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8b62d6e1c99341ffdb0468ff4fc946cfl-m1595764408s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8b62d6e1c99341ffdb0468ff4fc946cfl-m3859496318s-w1024_h768.jpg'}]",,860000,False,9313701337,,,2942194006,,https://ap.rdcpix.com/8b62d6e1c99341ffdb0468ff4fc946cfl-m1595764408s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,4.0,,1.0,25265.0,3777.0,5,,,3.0,2.0,5.0,single_family,27501,North Carolina,-78.67830421,35.519997651,Raleigh,NC,155 Streamside Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=155%20Streamside%20Dr%2C%20Raleigh%2C%20NC%2027501&size=640x480&source=outdoor&signature=pWSZPFVtq5CZ78iDWrwXcV3d7PQ=,37101,Johnston,"[{'listing_id': '2942194006', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
34,2022-04-20T18:04:51Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'floor_plan', 'wooded_land', 'front_porch', 'big_lot']",224-Streamside-Dr_Raleigh_NC_27501_M96706-69795,for_sale,2022-04-18T15:55:40Z,,"[{'name': 'Drees Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b4f72b1e2c01d8467dd2a3081937e1bbl-m841285690s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b4f72b1e2c01d8467dd2a3081937e1bbl-m3348517650s-w1024_h768.jpg'}]",,875000,False,9670669795,,,2942192081,,https://ap.rdcpix.com/b4f72b1e2c01d8467dd2a3081937e1bbl-m841285690s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,4.0,,1.0,67082.0,3627.0,5,,,3.0,2.0,4.0,single_family,27501,North Carolina,-78.67841149,35.52006751,Angier,NC,224 Streamside Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=224%20Streamside%20Dr%2C%20Angier%2C%20NC%2027501&size=640x480&source=outdoor&signature=ggNMIYQeDCAAA8L6xeBM1sEyIVI=,37101,Johnston,"[{'listing_id': '2942192081', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
35,2022-04-29T16:14:09Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'floor_plan', 'front_porch', 'big_lot']",2800-Bending-Tree-Ct_Raleigh_NC_27613_M62744-90746,for_sale,2022-04-18T15:42:53Z,,"[{'name': 'Keller Williams Elite Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/aea49a0168f14b1918b0ad898182f8d2l-m2002510405s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/aea49a0168f14b1918b0ad898182f8d2l-m4249635024s-w1024_h768.jpg'}]",,895000,False,6274490746,,"[{'type': None, 'href': 'https://player.vimeo.com/progressive_redirect/playback/699217652/rendition/1080p?loc=external&signature=558698f40f17d7b4a3d01165c2e6fe2b01f5f92680c6ae72a9d567a65fc4968c'}]",2942191663,30000.0,https://ap.rdcpix.com/aea49a0168f14b1918b0ad898182f8d2l-m2002510405s-w1024_h768.jpg,[{'office_name': 'Keller Williams Elite Realty'}],TANC,,,mls,2F12D4A8EC48B30A91872FBD74CA5AAB,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2012-12-28,405000.0,4.0,,,34848.0,3947.0,4,,,3.0,2.0,4.0,single_family,27613,North Carolina,-78.737667,35.931566,Raleigh,NC,2800 Bending Tree Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2800%20Bending%20Tree%20Ct%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=Gnxtzovyxlo3v5KH6QBuKfW1sr4=,37183,Wake,"[{'listing_id': '2942191663', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '531067378', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '517384146', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510995918', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
36,2022-04-15T18:00:21Z,"['central_air', 'dining_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement']",2248-The-Cir_Raleigh_NC_27608_M57388-78054,for_sale,2022-04-15T13:43:29Z,,"[{'name': 'Re/Max Advantage', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a302662419859101390e22d1f5ed12f1l-m3364090913s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a302662419859101390e22d1f5ed12f1l-m1472616110s-w1024_h768.jpg'}]",,829000,False,5738878054,,,2942132105,,https://ap.rdcpix.com/a302662419859101390e22d1f5ed12f1l-m3364090913s-w1024_h768.jpg,[{'office_name': 'RE/MAX Advantage'}],TANC,,,mls,858EB34E23E5572DABD6B54A327105A9,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1950.0,,2009-03-04,357000.0,4.0,,,,2546.0,4,,,,,4.0,multi_family,27608,North Carolina,-78.646101,35.809208,Raleigh,NC,2248 The Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2248%20The%20Cir%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=oADrPT6FT7tWTF38FZdtppmxaec=,37183,Wake,"[{'listing_id': '2942132105', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
